core.cpp,core.cpp,31864,16456,1773
crypter.cpp,crypter.cpp,37488,16036,1340
crypter.cpp,crypter.cpp,37488,1448,411
db.cpp,db.cpp,50196,15288,1410
db.cpp,db.cpp,50196,2448,555
hash.cpp,hash.cpp,10112,7528,640
init.cpp,init.cpp,66052,37176,1420
key.cpp,key.cpp,16716,10528,640
keystore.cpp,keystore.cpp,29100,14232,1549
main.cpp,main.cpp,87064,42988,1410
miner.cpp,miner.cpp,62308,29216,1549
net.cpp,net.cpp,66908,30292,1716
netbase.cpp,netbase.cpp,25468,21520,1410
noui.cpp,noui.cpp,60972,5556,1410
protocol.cpp,protocol.cpp,20368,9744,1340
rpcblockchain.cpp,rpcblockchain.cpp,65776,31228,1549
rpcclient.cpp,rpcclient.cpp,19444,5584,1410
rpcdump.cpp,rpcdump.cpp,61700,36692,1420
rpcdump.cpp,rpcdump.cpp,61700,2572,95
rpcmining.cpp,rpcmining.cpp,64228,31860,1410
rpcnet.cpp,rpcnet.cpp,60300,29400,1412
rpcprotocol.cpp,rpcprotocol.cpp,15744,5892,1410
rpcrawtransaction.cpp,rpcrawtransaction.cpp,61584,32964,1587
rpcserver.cpp,rpcserver.cpp,62668,19596,1410
rpcwallet.cpp,rpcwallet.cpp,69172,38872,1420
rpcwallet.cpp,rpcwallet.cpp,69172,5000,95
script.cpp,script.cpp,67464,24372,2272
script.cpp,script.cpp,67464,3200,640
scrypt.cpp,scrypt.cpp,41956,13736,3990
scrypt.cpp,scrypt.cpp,41956,7860,3990
sync.cpp,sync.cpp,16256,7328,1410
txmempool.cpp,txmempool.cpp,46732,30112,1549
util.cpp,util.cpp,34148,10836,1410
version.cpp,version.cpp,172,88,54
wallet.cpp,wallet.cpp,88092,36500,1773
wallet.cpp,wallet.cpp,88092,260,56
walletdb.cpp,walletdb.cpp,62332,38044,1549
walletdb.cpp,walletdb.cpp,62332,1212,140
json_spirit_reader.cpp,json_spirit_reader.cpp,420,420,420
json_spirit_value.cpp,json_spirit_value.cpp,4,4,4
json_spirit_writer.cpp,json_spirit_writer.cpp,196,196,196
addresstablemodel.cpp,addresstablemodel.cpp,2496,2464,274
askpassphrasedialog.cpp,askpassphrasedialog.cpp,956,1196,207
bitcoinaddressvalidator.cpp,bitcoinaddressvalidator.cpp,60,76,29
bitcoinamountfield.cpp,bitcoinamountfield.cpp,672,700,53
bitcoinstrings.cpp,bitcoinstrings.cpp,8,8,8
bitcoinunits.cpp,bitcoinunits.cpp,988,932,206
clientmodel.cpp,clientmodel.cpp,1440,964,152
coincontroldialog.cpp,coincontroldialog.cpp,2532,2892,189
coincontroltreewidget.cpp,coincontroltreewidget.cpp,284,476,97
csvmodelwriter.cpp,csvmodelwriter.cpp,300,300,300
editaddressdialog.cpp,editaddressdialog.cpp,604,576,342
guiutil.cpp,guiutil.cpp,652,992,189
monitoreddatamapper.cpp,monitoreddatamapper.cpp,196,196,196
notificator.cpp,notificator.cpp,304,304,304
optionsmodel.cpp,optionsmodel.cpp,1100,664,77
paymentserver.cpp,paymentserver.cpp,384,3276,48
peertablemodel.cpp,peertablemodel.cpp,1000,1008,606
qvalidatedlineedit.cpp,qvalidatedlineedit.cpp,200,392,154
qvaluecombobox.cpp,qvaluecombobox.cpp,104,112,81
rpcconsole.cpp,rpcconsole.cpp,2248,2212,608
scicon.cpp,scicon.cpp,76,220,73
trafficgraphwidget.cpp,trafficgraphwidget.cpp,1080,1100,469
transactiondesc.cpp,transactiondesc.cpp,532,1688,55
transactionrecord.cpp,transactionrecord.cpp,2188,556,85
transactiontablemodel.cpp,transactiontablemodel.cpp,3092,3828,283
walletmodel.cpp,walletmodel.cpp,2676,3468,218
test_main.cpp,test_main.cpp,76,84,45
uritests.cpp,uritests.cpp,564,32,13
Checkpoints_tests.cpp,Checkpoints_tests.cpp,36232,4,3
accounting_tests.cpp,accounting_tests.cpp,136,40,30
allocator_tests.cpp,allocator_tests.cpp,96,96,90
base32_tests.cpp,base32_tests.cpp,8,4,3
base58_tests.cpp,base58_tests.cpp,28,24,18
base64_tests.cpp,base64_tests.cpp,8,4,3
bignum_tests.cpp,bignum_tests.cpp,28,1040,21
bip32_tests.cpp,bip32_tests.cpp,112,108,107
getarg_tests.cpp,getarg_tests.cpp,32,32,26
hash_tests.cpp,hash_tests.cpp,8,4,3
hmac_tests.cpp,hmac_tests.cpp,120,120,120
key_tests.cpp,key_tests.cpp,28,40,27
mruset_tests.cpp,mruset_tests.cpp,48,4,3
multisig_tests.cpp,multisig_tests.cpp,12,4,3
netbase_tests.cpp,netbase_tests.cpp,8,4,3
rpc_tests.cpp,rpc_tests.cpp,92,88,87
script_P2SH_tests.cpp,script_P2SH_tests.cpp,59312,44,27
script_tests.cpp,script_tests.cpp,108,48,22
sigopcount_tests.cpp,sigopcount_tests.cpp,8,4,3
uint256_tests.cpp,uint256_tests.cpp,8,1600,5
util_tests.cpp,util_tests.cpp,12,8,7
wallet_tests.cpp,wallet_tests.cpp,128,136,69
wallet_tests.cpp,wallet_tests.cpp,128,148,62
DoS_tests.cpp,DoS_tests.cpp,48,60,25
miner_tests.cpp,miner_tests.cpp,1364,1348,1342
transaction_tests.cpp,transaction_tests.cpp,16,112,9
